vendor_geohash,day,hour,per_15min,order_count,day_of_week
wsqq8,49,16,1,2.0,6
wsqq8,49,16,2,4.0,6
wsqq8,49,16,3,3.0,6
wsqq8,49,17,0,3.0,6
wsqq8,49,17,1,4.0,6
wsqq8,49,17,2,10.0,6
wsqq8,49,17,3,1.0,6
wsqq8,49,18,0,5.0,6
wsqq8,49,18,1,6.0,6
wsqq8,49,18,2,2.0,6
wsqq8,49,18,3,4.0,6
wsqq8,49,19,0,2.0,6
wsqq8,49,19,1,6.0,6
wsqq8,49,19,2,5.0,6
wsqq8,49,19,3,2.0,6
wsqq8,49,20,0,2.0,6
wsqq8,49,20,1,6.0,6
wsqq8,49,20,2,2.0,6
wsqq8,49,20,3,4.0,6
wsqq8,49,21,0,1.0,6
wsqq8,49,21,1,0.0,6
wsqq8,49,21,2,4.0,6
wsqq8,49,21,3,4.0,6
wsqq8,49,22,0,0.0,6
wsqq8,49,22,1,1.0,6
wsqq8,49,22,2,3.0,6
wsqq8,49,22,3,0.0,6
wsqq8,49,23,0,1.0,6
wsqq8,49,23,1,0.0,6
wsqq8,49,23,2,1.0,6
wsqq8,49,23,3,3.0,6
wsqq8,50,0,0,1.0,0
wsqq8,50,0,1,2.0,0
wsqq8,50,0,2,1.0,0
wsqq8,50,0,3,0.0,0
wsqq8,50,1,0,0.0,0
wsqq8,50,1,1,1.0,0
wsqq8,50,1,2,0.0,0
wsqq8,50,1,3,1.0,0
wsqq8,50,2,0,0.0,0
wsqq8,50,2,1,0.0,0
wsqq8,50,2,2,0.0,0
wsqq8,50,2,3,0.0,0
wsqq8,50,3,0,0.0,0
wsqq8,50,3,1,0.0,0
wsqq8,50,3,2,0.0,0
wsqq8,50,3,3,0.0,0
wsqq8,50,4,0,0.0,0
wsqq8,50,4,1,0.0,0
wsqq8,50,4,2,0.0,0
wsqq8,50,4,3,0.0,0
wsqq8,50,5,0,0.0,0
wsqq8,50,5,1,0.0,0
wsqq8,50,5,2,0.0,0
wsqq8,50,5,3,0.0,0
wsqq8,50,6,0,0.0,0
wsqq8,50,6,1,0.0,0
wsqq8,50,6,2,1.0,0
wsqq8,50,6,3,0.0,0
wsqq8,50,7,0,0.0,0
wsqq8,50,7,1,1.0,0
wsqq8,50,7,2,0.0,0
wsqq8,50,7,3,0.0,0
wsqq8,50,8,0,0.0,0
wsqq8,50,8,1,1.0,0
wsqq8,50,8,2,1.0,0
wsqq8,50,8,3,2.0,0
wsqq8,50,9,0,4.0,0
wsqq8,50,9,1,1.0,0
wsqq8,50,9,2,2.0,0
wsqq8,50,9,3,4.0,0
wsqq8,50,10,0,1.0,0
wsqq8,50,10,1,1.0,0
wsqq8,50,10,2,4.0,0
wsqq8,50,10,3,5.0,0
wsqq8,50,11,0,5.0,0
wsqq8,50,11,1,4.0,0
wsqq8,50,11,2,4.0,0
wsqq8,50,11,3,3.0,0
wsqq8,50,12,0,2.0,0
wsqq8,50,12,1,2.0,0
wsqq8,50,12,2,5.0,0
wsqq8,50,12,3,5.0,0
wsqq8,50,13,0,1.0,0
wsqq8,50,13,1,4.0,0
wsqq8,50,13,2,2.0,0
wsqq8,50,13,3,4.0,0
wsqq8,50,14,0,2.0,0
wsqq8,50,14,1,3.0,0
wsqq8,50,14,2,2.0,0
wsqq8,50,14,3,1.0,0
wsqq8,50,15,0,3.0,0
wsqq8,50,15,1,0.0,0
wsqq8,50,15,2,3.0,0
wsqq8,50,15,3,1.0,0
wsqq8,50,16,0,1.0,0
wsqq8,50,16,1,1.0,0
wsqq8,50,16,2,3.0,0
wsqq8,50,16,3,2.0,0
wsqq8,50,17,0,1.0,0
wsqq8,50,17,1,9.0,0
wsqq8,50,17,2,4.0,0
wsqq8,50,17,3,3.0,0
wsqq8,50,18,0,5.0,0
wsqq8,50,18,1,1.0,0
wsqq8,50,18,2,4.0,0
wsqq8,50,18,3,5.0,0
wsqq8,50,19,0,1.0,0
wsqq8,50,19,1,1.0,0
wsqq8,50,19,2,3.0,0
wsqq8,50,19,3,5.0,0
wsqq8,50,20,0,4.0,0
wsqq8,50,20,1,1.0,0
wsqq8,50,20,2,5.0,0
wsqq8,50,20,3,1.0,0
wsqq8,50,21,0,0.0,0
wsqq8,50,21,1,3.0,0
wsqq8,50,21,2,0.0,0
wsqq8,50,21,3,2.0,0
wsqq8,50,22,0,0.0,0
wsqq8,50,22,1,1.0,0
wsqq8,50,22,2,2.0,0
wsqq8,50,22,3,2.0,0
wsqq8,50,23,0,0.0,0
wsqq8,50,23,1,0.0,0
wsqq8,50,23,2,1.0,0
wsqq8,50,23,3,1.0,0
wsqq8,51,0,0,2.0,1
wsqq8,51,0,1,2.0,1
wsqq8,51,0,2,0.0,1
wsqq8,51,0,3,1.0,1
wsqq8,51,1,0,2.0,1
wsqq8,51,1,1,1.0,1
wsqq8,51,1,2,0.0,1
wsqq8,51,1,3,0.0,1
wsqq8,51,2,0,0.0,1
wsqq8,51,2,1,0.0,1
wsqq8,51,2,2,0.0,1
wsqq8,51,2,3,0.0,1
wsqq8,51,3,0,0.0,1
wsqq8,51,3,1,0.0,1
wsqq8,51,3,2,0.0,1
wsqq8,51,3,3,0.0,1
wsqq8,51,4,0,0.0,1
wsqq8,51,4,1,0.0,1
wsqq8,51,4,2,0.0,1
wsqq8,51,4,3,0.0,1
wsqq8,51,5,0,0.0,1
wsqq8,51,5,1,0.0,1
wsqq8,51,5,2,0.0,1
wsqq8,51,5,3,0.0,1
wsqq8,51,6,0,1.0,1
wsqq8,51,6,1,0.0,1
wsqq8,51,6,2,0.0,1
wsqq8,51,6,3,0.0,1
wsqq8,51,7,0,0.0,1
wsqq8,51,7,1,1.0,1
wsqq8,51,7,2,1.0,1
wsqq8,51,7,3,1.0,1
wsqq8,51,8,0,0.0,1
wsqq8,51,8,1,1.0,1
wsqq8,51,8,2,2.0,1
wsqq8,51,8,3,3.0,1
wsqq8,51,9,0,2.0,1
wsqq8,51,9,1,1.0,1
wsqq8,51,9,2,2.0,1
wsqq8,51,9,3,1.0,1
wsqq8,51,10,0,4.0,1
wsqq8,51,10,1,2.0,1
wsqq8,51,10,2,2.0,1
wsqq8,51,10,3,3.0,1
wsqq8,51,11,0,3.0,1
wsqq8,51,11,1,0.0,1
wsqq8,51,11,2,3.0,1
wsqq8,51,11,3,1.0,1
wsqq8,51,12,0,4.0,1
wsqq8,51,12,1,3.0,1
wsqq8,51,12,2,2.0,1
wsqq8,51,12,3,0.0,1
wsqq8,51,13,0,2.0,1
wsqq8,51,13,1,1.0,1
wsqq8,51,13,2,2.0,1
wsqq8,51,13,3,1.0,1
wsqq8,51,14,0,3.0,1
wsqq8,51,14,1,2.0,1
wsqq8,51,14,2,4.0,1
wsqq8,51,14,3,5.0,1
wsqq8,51,15,0,2.0,1
wsqq8,51,15,1,1.0,1
wsqq8,51,15,2,2.0,1
wsqq8,51,15,3,1.0,1
wsqq8,51,16,0,2.0,1
wsqq8,51,16,1,2.0,1
wsqq8,51,16,2,0.0,1
wsqq8,51,16,3,1.0,1
wsqq8,51,17,0,3.0,1
wsqq8,51,17,1,7.0,1
wsqq8,51,17,2,4.0,1
wsqq8,51,17,3,5.0,1
wsqq8,51,18,0,0.0,1
wsqq8,51,18,1,3.0,1
wsqq8,51,18,2,4.0,1
wsqq8,51,18,3,3.0,1
wsqq8,51,19,0,1.0,1
wsqq8,51,19,1,1.0,1
wsqq8,51,19,2,4.0,1
wsqq8,51,19,3,0.0,1
wsqq8,51,20,0,1.0,1
wsqq8,51,20,1,2.0,1
wsqq8,51,20,2,2.0,1
wsqq8,51,20,3,2.0,1
wsqq8,51,21,0,1.0,1
wsqq8,51,21,1,1.0,1
wsqq8,51,21,2,0.0,1
wsqq8,51,21,3,2.0,1
wsqq8,51,22,0,2.0,1
wsqq8,51,22,1,1.0,1
wsqq8,51,22,2,2.0,1
wsqq8,51,22,3,1.0,1
wsqq8,51,23,0,3.0,1
wsqq8,51,23,1,0.0,1
wsqq8,51,23,2,1.0,1
wsqq8,51,23,3,0.0,1
wsqq8,52,0,0,0.0,2
wsqq8,52,0,1,0.0,2
wsqq8,52,0,2,0.0,2
wsqq8,52,0,3,0.0,2
wsqq8,52,1,0,0.0,2
wsqq8,52,1,1,0.0,2
wsqq8,52,1,2,0.0,2
wsqq8,52,1,3,0.0,2
wsqq8,52,2,0,0.0,2
wsqq8,52,2,1,0.0,2
wsqq8,52,2,2,1.0,2
wsqq8,52,2,3,0.0,2
wsqq8,52,3,0,0.0,2
wsqq8,52,3,1,0.0,2
wsqq8,52,3,2,0.0,2
wsqq8,52,3,3,0.0,2
wsqq8,52,4,0,0.0,2
wsqq8,52,4,1,0.0,2
wsqq8,52,4,2,0.0,2
wsqq8,52,4,3,0.0,2
wsqq8,52,5,0,0.0,2
wsqq8,52,5,1,0.0,2
wsqq8,52,5,2,0.0,2
wsqq8,52,5,3,0.0,2
wsqq8,52,6,0,1.0,2
wsqq8,52,6,1,0.0,2
wsqq8,52,6,2,1.0,2
wsqq8,52,6,3,0.0,2
wsqq8,52,7,0,2.0,2
wsqq8,52,7,1,0.0,2
wsqq8,52,7,2,0.0,2
wsqq8,52,7,3,0.0,2
wsqq8,52,8,0,1.0,2
wsqq8,52,8,1,3.0,2
wsqq8,52,8,2,6.0,2
wsqq8,52,8,3,2.0,2
wsqq8,52,9,0,0.0,2
wsqq8,52,9,1,0.0,2
wsqq8,52,9,2,3.0,2
wsqq8,52,9,3,1.0,2
wsqq8,52,10,0,5.0,2
wsqq8,52,10,1,2.0,2
wsqq8,52,10,2,3.0,2
wsqq8,52,10,3,4.0,2
wsqq8,52,11,0,5.0,2
wsqq8,52,11,1,1.0,2
wsqq8,52,11,2,0.0,2
wsqq8,52,11,3,3.0,2
wsqq8,52,12,0,2.0,2
wsqq8,52,12,1,4.0,2
wsqq8,52,12,2,1.0,2
wsqq8,52,12,3,2.0,2
wsqq8,52,13,0,5.0,2
wsqq8,52,13,1,4.0,2
wsqq8,52,13,2,1.0,2
wsqq8,52,13,3,2.0,2
wsqq8,52,14,0,3.0,2
wsqq8,52,14,1,1.0,2
wsqq8,52,14,2,2.0,2
wsqq8,52,14,3,2.0,2
wsqq8,52,15,0,4.0,2
wsqq8,52,15,1,1.0,2
wsqq8,52,15,2,1.0,2
wsqq8,52,15,3,6.0,2
wsqq8,52,16,0,2.0,2
wsqq8,52,16,1,0.0,2
wsqq8,52,16,2,3.0,2
wsqq8,52,16,3,2.0,2
wsqq8,52,17,0,4.0,2
wsqq8,52,17,1,2.0,2
wsqq8,52,17,2,4.0,2
wsqq8,52,17,3,6.0,2
wsqq8,52,18,0,3.0,2
wsqq8,52,18,1,5.0,2
wsqq8,52,18,2,2.0,2
wsqq8,52,18,3,6.0,2
wsqq8,52,19,0,3.0,2
wsqq8,52,19,1,2.0,2
wsqq8,52,19,2,1.0,2
wsqq8,52,19,3,2.0,2
wsqq8,52,20,0,1.0,2
wsqq8,52,20,1,2.0,2
wsqq8,52,20,2,3.0,2
wsqq8,52,20,3,2.0,2
wsqq8,52,21,0,1.0,2
wsqq8,52,21,1,3.0,2
wsqq8,52,21,2,2.0,2
wsqq8,52,21,3,1.0,2
wsqq8,52,22,0,2.0,2
wsqq8,52,22,1,1.0,2
wsqq8,52,22,2,1.0,2
wsqq8,52,22,3,2.0,2
wsqq8,52,23,0,1.0,2
wsqq8,52,23,1,1.0,2
wsqq8,52,23,2,2.0,2
wsqq8,52,23,3,3.0,2
wsqq8,53,0,0,1.0,3
wsqq8,53,0,1,3.0,3
wsqq8,53,0,2,1.0,3
wsqq8,53,0,3,1.0,3
wsqq8,53,1,0,0.0,3
wsqq8,53,1,1,0.0,3
wsqq8,53,1,2,0.0,3
wsqq8,53,1,3,0.0,3
wsqq8,53,2,0,0.0,3
wsqq8,53,2,1,0.0,3
wsqq8,53,2,2,0.0,3
wsqq8,53,2,3,0.0,3
wsqq8,53,3,0,0.0,3
wsqq8,53,3,1,0.0,3
wsqq8,53,3,2,0.0,3
wsqq8,53,3,3,0.0,3
wsqq8,53,4,0,0.0,3
wsqq8,53,4,1,0.0,3
wsqq8,53,4,2,0.0,3
wsqq8,53,4,3,0.0,3
wsqq8,53,5,0,0.0,3
wsqq8,53,5,1,0.0,3
wsqq8,53,5,2,0.0,3
wsqq8,53,5,3,0.0,3
wsqq8,53,6,0,0.0,3
wsqq8,53,6,1,0.0,3
wsqq8,53,6,2,0.0,3
wsqq8,53,6,3,0.0,3
wsqq8,53,7,0,1.0,3
wsqq8,53,7,1,0.0,3
wsqq8,53,7,2,1.0,3
wsqq8,53,7,3,0.0,3
wsqq8,53,8,0,2.0,3
wsqq8,53,8,1,0.0,3
wsqq8,53,8,2,0.0,3
wsqq8,53,8,3,1.0,3
wsqq8,53,9,0,1.0,3
wsqq8,53,9,1,1.0,3
wsqq8,53,9,2,1.0,3
wsqq8,53,9,3,1.0,3
wsqq8,53,10,0,1.0,3
wsqq8,53,10,1,1.0,3
wsqq8,53,10,2,3.0,3
wsqq8,53,10,3,5.0,3
wsqq8,53,11,0,1.0,3
wsqq8,53,11,1,4.0,3
wsqq8,53,11,2,2.0,3
wsqq8,53,11,3,1.0,3
wsqq8,53,12,0,1.0,3
wsqq8,53,12,1,1.0,3
wsqq8,53,12,2,1.0,3
wsqq8,53,12,3,1.0,3
wsqq8,53,13,0,0.0,3
wsqq8,53,13,1,1.0,3
wsqq8,53,13,2,1.0,3
wsqq8,53,13,3,1.0,3
wsqq8,53,14,0,1.0,3
wsqq8,53,14,1,2.0,3
wsqq8,53,14,2,2.0,3
wsqq8,53,14,3,3.0,3
wsqq8,53,15,0,4.0,3
wsqq8,53,15,1,1.0,3
wsqq8,53,15,2,0.0,3
wsqq8,53,15,3,2.0,3
wsqq8,53,16,0,2.0,3
wsqq8,53,16,1,3.0,3
wsqq8,53,16,2,6.0,3
wsqq8,53,16,3,1.0,3
wsqq8,53,17,0,3.0,3
wsqq8,53,17,1,4.0,3
wsqq8,53,17,2,3.0,3
wsqq8,53,17,3,2.0,3
wsqq8,53,18,0,3.0,3
wsqq8,53,18,1,2.0,3
wsqq8,53,18,2,7.0,3
wsqq8,53,18,3,6.0,3
wsqq8,53,19,0,3.0,3
wsqq8,53,19,1,1.0,3
wsqq8,53,19,2,1.0,3
wsqq8,53,19,3,5.0,3
wsqq8,53,20,0,4.0,3
wsqq8,53,20,1,2.0,3
wsqq8,53,20,2,2.0,3
wsqq8,53,20,3,6.0,3
wsqq8,53,21,0,2.0,3
wsqq8,53,21,1,3.0,3
wsqq8,53,21,2,2.0,3
wsqq8,53,21,3,2.0,3
wsqq8,53,22,0,1.0,3
wsqq8,53,22,1,3.0,3
wsqq8,53,22,2,3.0,3
wsqq8,53,22,3,2.0,3
wsqq8,53,23,0,0.0,3
wsqq8,53,23,1,0.0,3
wsqq8,53,23,2,1.0,3
wsqq8,53,23,3,0.0,3
wsqq8,54,0,0,2.0,4
wsqq8,54,0,1,0.0,4
wsqq8,54,0,2,1.0,4
wsqq8,54,0,3,0.0,4
wsqq8,54,1,0,0.0,4
wsqq8,54,1,1,0.0,4
wsqq8,54,1,2,1.0,4
wsqq8,54,1,3,0.0,4
wsqq8,54,2,0,0.0,4
wsqq8,54,2,1,0.0,4
wsqq8,54,2,2,0.0,4
wsqq8,54,2,3,0.0,4
wsqq8,54,3,0,0.0,4
wsqq8,54,3,1,0.0,4
wsqq8,54,3,2,0.0,4
wsqq8,54,3,3,0.0,4
wsqq8,54,4,0,0.0,4
wsqq8,54,4,1,0.0,4
wsqq8,54,4,2,0.0,4
wsqq8,54,4,3,0.0,4
wsqq8,54,5,0,0.0,4
wsqq8,54,5,1,0.0,4
wsqq8,54,5,2,0.0,4
wsqq8,54,5,3,0.0,4
wsqq8,54,6,0,0.0,4
wsqq8,54,6,1,1.0,4
wsqq8,54,6,2,1.0,4
wsqq8,54,6,3,0.0,4
wsqq8,54,7,0,0.0,4
wsqq8,54,7,1,0.0,4
wsqq8,54,7,2,3.0,4
wsqq8,54,7,3,0.0,4
wsqq8,54,8,0,1.0,4
wsqq8,54,8,1,2.0,4
wsqq8,54,8,2,1.0,4
wsqq8,54,8,3,2.0,4
wsqq8,54,9,0,1.0,4
wsqq8,54,9,1,1.0,4
wsqq8,54,9,2,0.0,4
wsqq8,54,9,3,1.0,4
wsqq8,54,10,0,3.0,4
wsqq8,54,10,1,4.0,4
wsqq8,54,10,2,8.0,4
wsqq8,54,10,3,8.0,4
wsqq8,54,11,0,7.0,4
wsqq8,54,11,1,5.0,4
wsqq8,54,11,2,3.0,4
wsqq8,54,11,3,5.0,4
wsqq8,54,12,0,5.0,4
wsqq8,54,12,1,4.0,4
wsqq8,54,12,2,2.0,4
wsqq8,54,12,3,6.0,4
wsqq8,54,13,0,1.0,4
wsqq8,54,13,1,6.0,4
wsqq8,54,13,2,0.0,4
wsqq8,54,13,3,2.0,4
wsqq8,54,14,0,1.0,4
wsqq8,54,14,1,2.0,4
wsqq8,54,14,2,2.0,4
wsqq8,54,14,3,2.0,4
wsqq8,54,15,0,2.0,4
wsqq8,54,15,1,1.0,4
wsqq8,54,15,2,1.0,4
wsqq8,54,15,3,0.0,4
wsqq8,54,16,0,1.0,4
wsqq8,54,16,1,3.0,4
wsqq8,54,16,2,2.0,4
wsqq8,54,16,3,2.0,4
wsqq8,54,17,0,2.0,4
wsqq8,54,17,1,3.0,4
wsqq8,54,17,2,2.0,4
wsqq8,54,17,3,3.0,4
wsqq8,54,18,0,3.0,4
wsqq8,54,18,1,6.0,4
wsqq8,54,18,2,3.0,4
wsqq8,54,18,3,4.0,4
wsqq8,54,19,0,4.0,4
wsqq8,54,19,1,3.0,4
wsqq8,54,19,2,1.0,4
wsqq8,54,19,3,1.0,4
wsqq8,54,20,0,4.0,4
wsqq8,54,20,1,2.0,4
wsqq8,54,20,2,5.0,4
wsqq8,54,20,3,2.0,4
wsqq8,54,21,0,1.0,4
wsqq8,54,21,1,3.0,4
wsqq8,54,21,2,3.0,4
wsqq8,54,21,3,1.0,4
wsqq8,54,22,0,0.0,4
wsqq8,54,22,1,2.0,4
wsqq8,54,22,2,2.0,4
wsqq8,54,22,3,0.0,4
wsqq8,54,23,0,0.0,4
wsqq8,54,23,1,2.0,4
wsqq8,54,23,2,2.0,4
wsqq8,54,23,3,2.0,4
wsqq8,55,0,0,1.0,5
wsqq8,55,0,1,0.0,5
wsqq8,55,0,2,1.0,5
wsqq8,55,0,3,0.0,5
wsqq8,55,1,0,0.0,5
wsqq8,55,1,1,0.0,5
wsqq8,55,1,2,1.0,5
wsqq8,55,1,3,0.0,5
wsqq8,55,2,0,0.0,5
wsqq8,55,2,1,0.0,5
wsqq8,55,2,2,0.0,5
wsqq8,55,2,3,0.0,5
wsqq8,55,3,0,0.0,5
wsqq8,55,3,1,0.0,5
wsqq8,55,3,2,0.0,5
wsqq8,55,3,3,0.0,5
wsqq8,55,4,0,0.0,5
wsqq8,55,4,1,0.0,5
wsqq8,55,4,2,0.0,5
wsqq8,55,4,3,0.0,5
wsqq8,55,5,0,0.0,5
wsqq8,55,5,1,0.0,5
wsqq8,55,5,2,0.0,5
wsqq8,55,5,3,0.0,5
wsqq8,55,6,0,1.0,5
wsqq8,55,6,1,0.0,5
wsqq8,55,6,2,0.0,5
wsqq8,55,6,3,0.0,5
wsqq8,55,7,0,0.0,5
wsqq8,55,7,1,1.0,5
wsqq8,55,7,2,1.0,5
wsqq8,55,7,3,0.0,5
wsqq8,55,8,0,0.0,5
wsqq8,55,8,1,2.0,5
wsqq8,55,8,2,0.0,5
wsqq8,55,8,3,2.0,5
wsqq8,55,9,0,2.0,5
wsqq8,55,9,1,0.0,5
wsqq8,55,9,2,1.0,5
wsqq8,55,9,3,0.0,5
wsqq8,55,10,0,6.0,5
wsqq8,55,10,1,1.0,5
wsqq8,55,10,2,5.0,5
wsqq8,55,10,3,3.0,5
wsqq8,55,11,0,10.0,5
wsqq8,55,11,1,4.0,5
wsqq8,55,11,2,6.0,5
wsqq8,55,11,3,2.0,5
wsqq8,55,12,0,2.0,5
wsqq8,55,12,1,2.0,5
wsqq8,55,12,2,1.0,5
wsqq8,55,12,3,0.0,5
wsqq8,55,13,0,1.0,5
wsqq8,55,13,1,3.0,5
wsqq8,55,13,2,1.0,5
wsqq8,55,13,3,1.0,5
wsqq8,55,14,0,0.0,5
wsqq8,55,14,1,2.0,5
wsqq8,55,14,2,2.0,5
wsqq8,55,14,3,2.0,5
wsqq8,55,15,0,2.0,5
wsqq8,55,15,1,1.0,5
wsqq8,55,15,2,4.0,5
wsqq8,55,15,3,3.0,5
wsqq8,55,16,0,3.0,5
wsqq8,55,16,1,5.0,5
wsqq8,55,16,2,2.0,5
wsqq8,55,16,3,6.0,5
wsqq8,55,17,0,3.0,5
wsqq8,55,17,1,5.0,5
wsqq8,55,17,2,3.0,5
wsqq8,55,17,3,3.0,5
wsqq8,55,18,0,5.0,5
wsqq8,55,18,1,5.0,5
wsqq8,55,18,2,5.0,5
wsqq8,55,18,3,4.0,5
wsqq8,55,19,0,1.0,5
wsqq8,55,19,1,4.0,5
wsqq8,55,19,2,2.0,5
wsqq8,55,19,3,5.0,5
wsqq8,55,20,0,2.0,5
wsqq8,55,20,1,6.0,5
wsqq8,55,20,2,7.0,5
wsqq8,55,20,3,2.0,5
wsqq8,55,21,0,0.0,5
wsqq8,55,21,1,0.0,5
wsqq8,55,21,2,5.0,5
wsqq8,55,21,3,2.0,5
wsqq8,55,22,0,2.0,5
wsqq8,55,22,1,1.0,5
wsqq8,55,22,2,1.0,5
wsqq8,55,22,3,3.0,5
wsqq8,55,23,0,1.0,5
wsqq8,55,23,1,2.0,5
wsqq8,55,23,2,0.0,5
wsqq8,55,23,3,0.0,5
wsqq8,56,0,0,0.0,6
wsqq8,56,0,1,0.0,6
wsqq8,56,0,2,1.0,6
wsqq8,56,0,3,0.0,6
wsqq8,56,1,0,0.0,6
wsqq8,56,1,1,0.0,6
wsqq8,56,1,2,0.0,6
wsqq8,56,1,3,0.0,6
wsqq8,56,2,0,0.0,6
wsqq8,56,2,1,0.0,6
wsqq8,56,2,2,0.0,6
wsqq8,56,2,3,0.0,6
wsqq8,56,3,0,0.0,6
wsqq8,56,3,1,0.0,6
wsqq8,56,3,2,0.0,6
wsqq8,56,3,3,0.0,6
wsqq8,56,4,0,0.0,6
wsqq8,56,4,1,0.0,6
wsqq8,56,4,2,0.0,6
wsqq8,56,4,3,0.0,6
wsqq8,56,5,0,0.0,6
wsqq8,56,5,1,0.0,6
wsqq8,56,5,2,0.0,6
wsqq8,56,5,3,0.0,6
wsqq8,56,6,0,0.0,6
wsqq8,56,6,1,0.0,6
wsqq8,56,6,2,0.0,6
wsqq8,56,6,3,1.0,6
wsqq8,56,7,0,0.0,6
wsqq8,56,7,1,0.0,6
wsqq8,56,7,2,1.0,6
wsqq8,56,7,3,2.0,6
wsqq8,56,8,0,0.0,6
wsqq8,56,8,1,2.0,6
wsqq8,56,8,2,0.0,6
wsqq8,56,8,3,2.0,6
wsqq8,56,9,0,0.0,6
wsqq8,56,9,1,1.0,6
wsqq8,56,9,2,4.0,6
wsqq8,56,9,3,0.0,6
wsqq8,56,10,0,2.0,6
wsqq8,56,10,1,3.0,6
wsqq8,56,10,2,1.0,6
wsqq8,56,10,3,3.0,6
wsqq8,56,11,0,3.0,6
wsqq8,56,11,1,3.0,6
wsqq8,56,11,2,1.0,6
wsqq8,56,11,3,3.0,6
wsqq8,56,12,0,6.0,6
wsqq8,56,12,1,2.0,6
wsqq8,56,12,2,5.0,6
wsqq8,56,12,3,6.0,6
wsqq8,56,13,0,1.0,6
wsqq8,56,13,1,2.0,6
wsqq8,56,13,2,6.0,6
wsqq8,56,13,3,2.0,6
wsqq8,56,14,0,1.0,6
wsqq8,56,14,1,3.0,6
wsqq8,56,14,2,3.0,6
wsqq8,56,14,3,0.0,6
wsqq8,56,15,0,6.0,6
wsqq8,56,15,1,2.0,6
wsqq8,56,15,2,4.0,6
wsqq8,56,15,3,0.0,6
wsqq8,56,16,0,1.0,6
wsqq8,56,16,1,4.0,6
wsqq8,56,16,2,2.0,6
wsqq8,56,16,3,5.0,6
wsqq8,56,17,0,5.0,6
wsqq8,56,17,1,4.0,6
wsqq8,56,17,2,5.0,6
wsqq8,56,17,3,2.0,6
wsqq8,56,18,0,3.0,6
wsqq8,56,18,1,4.0,6
wsqq8,56,18,2,5.0,6
wsqq8,56,18,3,5.0,6
wsqq8,56,19,0,4.0,6
wsqq8,56,19,1,2.0,6
wsqq8,56,19,2,6.0,6
wsqq8,56,19,3,5.0,6
wsqq8,56,20,0,3.0,6
wsqq8,56,20,1,3.0,6
wsqq8,56,20,2,0.0,6
wsqq8,56,20,3,1.0,6
wsqq8,56,21,0,5.0,6
wsqq8,56,21,1,1.0,6
wsqq8,56,21,2,1.0,6
wsqq8,56,21,3,2.0,6
wsqq8,56,22,0,2.0,6
wsqq8,56,22,1,2.0,6
wsqq8,56,22,2,1.0,6
wsqq8,56,22,3,0.0,6
wsqq8,56,23,0,2.0,6
wsqq8,56,23,1,0.0,6
wsqq8,56,23,2,0.0,6
wsqq8,56,23,3,1.0,6
wsqq8,57,0,0,1.0,0
wsqq8,57,0,1,0.0,0
wsqq8,57,0,2,0.0,0
wsqq8,57,0,3,0.0,0
wsqq8,57,1,0,0.0,0
wsqq8,57,1,1,0.0,0
wsqq8,57,1,2,1.0,0
wsqq8,57,1,3,0.0,0
wsqq8,57,2,0,0.0,0
wsqq8,57,2,1,0.0,0
wsqq8,57,2,2,0.0,0
wsqq8,57,2,3,0.0,0
wsqq8,57,3,0,0.0,0
wsqq8,57,3,1,0.0,0
wsqq8,57,3,2,0.0,0
wsqq8,57,3,3,0.0,0
wsqq8,57,4,0,0.0,0
wsqq8,57,4,1,0.0,0
wsqq8,57,4,2,0.0,0
wsqq8,57,4,3,0.0,0
wsqq8,57,5,0,0.0,0
wsqq8,57,5,1,0.0,0
wsqq8,57,5,2,0.0,0
wsqq8,57,5,3,0.0,0
wsqq8,57,6,0,0.0,0
wsqq8,57,6,1,0.0,0
wsqq8,57,6,2,0.0,0
wsqq8,57,6,3,1.0,0
wsqq8,57,7,0,0.0,0
wsqq8,57,7,1,0.0,0
wsqq8,57,7,2,1.0,0
wsqq8,57,7,3,1.0,0
wsqq8,57,8,0,3.0,0
wsqq8,57,8,1,0.0,0
wsqq8,57,8,2,1.0,0
wsqq8,57,8,3,0.0,0
wsqq8,57,9,0,1.0,0
wsqq8,57,9,1,1.0,0
wsqq8,57,9,2,1.0,0
wsqq8,57,9,3,2.0,0
wsqq8,57,10,0,0.0,0
wsqq8,57,10,1,0.0,0
wsqq8,57,10,2,3.0,0
wsqq8,57,10,3,1.0,0
wsqq8,57,11,0,2.0,0
wsqq8,57,11,1,2.0,0
wsqq8,57,11,2,1.0,0
wsqq8,57,11,3,0.0,0
wsqq8,57,12,0,1.0,0
wsqq8,57,12,1,4.0,0
wsqq8,57,12,2,3.0,0
wsqq8,57,12,3,2.0,0
wsqq8,57,13,0,1.0,0
wsqq8,57,13,1,2.0,0
wsqq8,57,13,2,3.0,0
wsqq8,57,13,3,3.0,0
wsqq8,57,14,0,1.0,0
wsqq8,57,14,1,2.0,0
wsqq8,57,14,2,0.0,0
wsqq8,57,14,3,1.0,0
wsqq8,57,15,0,4.0,0
wsqq8,57,15,1,4.0,0
wsqq8,57,15,2,2.0,0
wsqq8,57,15,3,4.0,0
wsqq8,57,16,0,3.0,0
wsqq8,57,16,1,1.0,0
wsqq8,57,16,2,2.0,0
wsqq8,57,16,3,1.0,0
wsqq8,57,17,0,4.0,0
wsqq8,57,17,1,6.0,0
wsqq8,57,17,2,4.0,0
wsqq8,57,17,3,4.0,0
wsqq8,57,18,0,1.0,0
